Couplet,Poet
"ڀانيُمِ جي سَرِواڻَ، ڇُلائِيندَمِ ڇَپَرين،
کانيَمِ هوند پَلاڻَ، اُٺَ گُڏايَم اُنِ جا.",Shah Abdul Latif Bhitai
"وَرَ وَراڪا وِچَ ۾، لَکين آڏا لَڪ،
هُو جي آڏا حَقَ، سي ڪَندا ڪوهُه ڪَندِيَنِ کي؟",Shah Abdul Latif Bhitai
"وارو! وَرُ وَٺِي وِيا، جابِرَ ڪَري جورُ،
بيدِي ٿِي ڀَنڀورُ، حَشَرُ ڪَري هَلِيا.",Shah Abdul Latif Bhitai
"وارو! ور وٺي ويا، ڪَري ڏيرَ ڏَمَرُ،
هاڻي ٿِيو حَشَرُ، پُنا قولَ قِيامَ جا.",Shah Abdul Latif Bhitai
"وارو! وَرُ وَٺِي وِيا، جوري سين جابِرَ،
صَبُرُ ڪيئن صابِر! اَچي عَجِيبَنِ ري.",Shah Abdul Latif Bhitai
"سَنجهي مُون نَه سَنڀالِيو، تَه ڪِي اوٺِي ڪَندا ايئن،
ڪُهِي ڪَميڻِي ڪيئن، جَڏِي راتِ جَتَنِ ڪِي!",Shah Abdul Latif Bhitai
"سَنجهي مُون نَه سَنڀالِيو، صُبُحِ سارِيَمِ سُورَ،
جَتَنِ لاءِ ضَرُورَ، گَهڻا گهارِيَمِ ڏينهڙا.",Shah Abdul Latif Bhitai
"آڌِيءَ اوءِ اُٿِي وِيا، ڪَرُ رَکِيائُون ڪيچَ،
ٻاروچاڻي پيچَ، مُنهِنجو مَنُ مُنجهائيو!",Shah Abdul Latif Bhitai
"سَسُئِي لَنگِهيو سو، مَردَ جنهن ماتُ ڪِيا،
جَبَلُ وَڏو جو، نُوڻِ مِڙوئِي نينهن کي.",Shah Abdul Latif Bhitai
"جَبَلُ ماري جَکَ، جو آڏو آرِيچَنِ کي،
توڻي لَڪَنِ لَکَ، سَڀ لَنگِهيندِيَسِ سِڪَ سين.",Shah Abdul Latif Bhitai
"جَڏِهن پيئِي ڇَٽَ، ڇَپَرِ هوتَ پُنهُونءَ جي،
پَرَهي وِيٺيُون پَٽَ، گُوندرَ لَٿا گولِين.",Shah Abdul Latif Bhitai
"جَڏِهن سُتِيُون جي، پَٿَرِ پيرَ ڊِگها ڪَري،
تَڏِهن تَنِين کي، ساٿَ سُتيئِي ڇَڏِيو.",Shah Abdul Latif Bhitai
"ڏُونگَرَ! مُون نه ڏُکوءِ، آنءُ اَڳَ ڏُکوئي آهِيان،
سارِيان ڪونَه سُکوءِ، سُورَ گَهڻييِي سَنڀَران.",Shah Abdul Latif Bhitai
"ڏُونگَرَ! ڏُکِ پَئِي، ڪِيَمِ توسين ڳالهه،
پاڻا آئُون مُئِي، سُورُ سُڻائي پرينءَ جو!",Shah Abdul Latif Bhitai
"ڏُونگَرَ! ڏُکويُون، تو ۾ اورَڻَ آئِيُون،
جي اَچَنِ ڦوڙائيون، ڏِجَنِ دِلاسا تَنِ کي.",Shah Abdul Latif Bhitai
"ڏُونگَرَ! ڏِيهاڻِي، پاڻُ مَٿان تو گهورِيان،
تو مَنجِهه رِهاڻِي، سَدا ٻاروچَنِ جِي.",Shah Abdul Latif Bhitai
"ڪي جي ڪَڍِيا پارَ، ڏُکي، ڏُونگَرَ پاڻَ ۾،
سُڻِي سا تَنوارَ، مِرُون پِيا مامِري.",Shah Abdul Latif Bhitai
"ڏُونگَرَ ڀُونييٖنِ ڪِيرَ، سَڄَڻَ ميخُون ڏُونگَرين،
هَهِڙا سيڻَ سُڌِيرَ، ڪينَ لَهندينءَ ڪي ٻِيا.",Shah Abdul Latif Bhitai
"ٻَئِي ويٺا رُونِ، ڏُکِي، ڏُونگَرُ پاڻَ ۾،
ڪنهن کي ڪِينَ چُونِ، مَنجِهنِ جو پِرِيتَڻُو.",Shah Abdul Latif Bhitai
"اَڄُ پُڻِ ويٺو روءِ، ڏُکِيءَ، ڏُونگَرُ پاڻَ ۾،
ڪوهِياريٖ جو ڪوءِ، اَچِي سُورُ اُڌَمِيو.",Shah Abdul Latif Bhitai
"مون کي ڇَڏِ مَ ڇَپَرين، هوتاڻِيءَ هِنَ هَنڌ،
توسين پُوندِيَسِ پَنڌِ، ڏِيندِيَسِ باههِ ڀَنڀورَ کي.",Shah Abdul Latif Bhitai
"مون کي ڇَڏِ مَ ڇَپَريٖن، هاتِڪ هوتاڻِي!
توهِين لَئٖي کاڻِي، ڏُکِي ڏوري ڏُونگَرين.",Shah Abdul Latif Bhitai
"مون کي ڇَڏِ مَ ڇَپَريٖن، پوءِ رَهايَسِ ’پاڻ‘،
جي ڀُلايُون ڀاڻِ، تَنِ کي رَسُ، رَسِيلا! راهَ ۾.",Shah Abdul Latif Bhitai
"پَرتَوو پُنهُونءَ جو، ڪِين ڇائِين، ڪِين اُسَ،
قرِيبِاڻِي ڪُسَ آهي ڪَر ٻَڪَرڙي.",Shah Abdul Latif Bhitai
"پَرتَوو پُنهُونءَ جو، جُهڙَ جيئن جهالا ڏي،
آئون تنهن آرِيءَ کي، وَٺِيو راهه، رُئان گَهڻُو.",Shah Abdul Latif Bhitai
"ڪنهن پَرِ رُوئان پرينءَ کي روئي نَه ڄاڻان،
مَٿي ڪِيو ڀُڻان، هَنجَنِ - هاڻا هَٿَڙا.",Shah Abdul Latif Bhitai
"ڪنهن پَرِ رُوئان پِرِينءَ کي، پارُ نَه ڄاڻان پَنڌُ،
ڪيچِيَنِ ڪارَڻِ ڪَنڌُ، نايو ٿِي نعرو هَڻان.",Shah Abdul Latif Bhitai
"ڪنهن پَرِ رَوئان پرين کي، رُوئَڻُ مون رياءُ،
بَرَنِ مَنجِهه بُڪاءُ، ٻِيءَ ڀت ٻُڌُمِ، جيڏِيُون!",Shah Abdul Latif Bhitai
"ٻيون ڏيئِي ٻَنِ کي، هَلِجِ پاسي هيڪَ،
وَرُ نه سَهي وِيڪَ، تُون ٽيڏِي! ٽِيايُون ڪَرين!",Shah Abdul Latif Bhitai
"اڃَا تُون اَواٽَ، واٽان پاسي ويسَرِي،
سُونهِين ٿيءُ سُواٽَ، ته مَنجهان دِلِ دَڳُ لَهِين.",Shah Abdul Latif Bhitai
"پاهِين، پَسِي پَٻُ، مَتان ڪا، مُنڌ ڏِييٖن،
اَڳِيان ڪَئو مَ ڪَٻُ، اِيءُ قالِي آڏو ڪيچَ کي.",Shah Abdul Latif Bhitai
"ڏاڍِي لُڪَ لَڪَنِ جِي، پَٽَنِ پوءِ پَچاءُ،
ڇَپَرَ ڪوسو واءُ، هَرِيا تو نيڻَ ڪِيا.",Shah Abdul Latif Bhitai
"لَڙُ مَ، لاڙائُو ٿِيو گُهتُون گوهِيُون ڇَڏِ،
لاهِه مَ لَڏو، لَڏِ، تَه ڳاڙهـٖي سِڄِ ڳالِهه مِڙين.",Shah Abdul Latif Bhitai
"لَڙُ مَ، لاڙائُو ٿِيو، وَرَ چُونڊِيندِي وَڃُ،
آهي اِيءُ اُهڃُ، هاڙهي هَلَندِيَنِ جو.",Shah Abdul Latif Bhitai
"اُلَهِي سِجَ اويرَ مَ ڪرِ مَعذُورِيَنِ تي،
پَسِي مَران پيرَ، ڏُونگَرَ ٻاروچَنِ جا!",Shah Abdul Latif Bhitai
"وِيو ٻاروچو نِڪَرِي، هاڻي ڪَرِيان ڪيئنءَ؟
سِجَ اُلٿـٖي سيئن، سَٽُون ڏينديَسِ سُڃَ ۾.",Shah Abdul Latif Bhitai
"ڪِين ڌَرَتَتِي، ماءِ! ڪِين ڄَرَ سَندِي سَڄَڻين،
هَلي ۽ واجهاءِ، ٻنِهي ڄيرَن وِچَ ۾.",Shah Abdul Latif Bhitai
"مَٿـٖي مَنجهان مِينهُن، پسو! پاڻِيءَ جيئن وَهي،
مُون ڀانئيو نينهن، ڄِڀِيُون سَندِيُون.",Shah Abdul Latif Bhitai
"مَنجهان منهنجي رُوحَ، جي وَڃي ساڄَنُ وِسَرِي،
تَه مَرُ لَڳِي لُوهَه، ٿَرَ-ٻاٻِيهو ٿي مَران.",Shah Abdul Latif Bhitai
"لَڳِي مُون کي لُوهَه، وِرِهَه واٽُون لائِيُون،
راضي جنهن سين رُوحَ، سو ڪوهِيارو ڪيچ وِيو.",Shah Abdul Latif Bhitai
"ٽِمَنِ نيڻَ رَتُ وَهي، چُئاڪا ڪِيو،
مُون کي ڏَنءُ ڏِيو، اَئِين ٿا وَڃو، اوٺِيا!",Shah Abdul Latif Bhitai
"امڙ وَڃِي آڻِ، چَرَخو آتَڻَ وِچَ مان،
ڪِتُيمِ جِهِين ڪاڻِ، سو ڪوهِيارو ڪيچ وِيو.",Shah Abdul Latif Bhitai
"پَهِي ڪامَ پِڃاءِ، امڙ! منهنجي آسَري،
ڏيئي ڪِين ڪَتاءِ، مون کي نينهن نِهوڙِيو.",Shah Abdul Latif Bhitai
"ڪَتَڻُ ٻَنِ ڪَپاهُه، کوءِ آتَڻُ، ٻَنِ جيڏِيُون!
ساڄَنُ منهنجو ساههُ، هاڃي مَنجِهه هَڻِي وِيو.",Shah Abdul Latif Bhitai
"آتَڻِ چُونِمِ ڪَتُ، تاڻِيان تَندُ نه نِڪَري،
پاڻان روئِي رَتُ، چَرَخو مُون چِڪَ ڪِيو.",Shah Abdul Latif Bhitai
"کوءِ هاڙهو، ٻَنِ هوتُ، کوءِ پُنهُون، ٻَنِ پِرِيتَڻُو،
مادَرِ! مُون مَوتُ، پَسَڻا پِرائِيو.",Shah Abdul Latif Bhitai
"کوءِ ٻولي، ٻَنِ ٻَروچُ، گهورِي ذاتِ جَتَنِ جِي،
مون کي چَئِي لوچُ، پيهِي وِيا ڇَپريٖن.",Shah Abdul Latif Bhitai
"جيئن جيئن تَپي ڏينهن، تيئن تيئن تاڻِيان پَنڌَ ۾،
هو آڳانجهو نينهن، ٻانڀَڻِ ٻَروچَنِ سين.",Shah Abdul Latif Bhitai
"جيئن جيئن ڇِڄـٖي راتِ، تيئن تيئن تاڻي پَنڌَ ۾،
ڀورِيءَ ٻـِي نَه تاتِ، جيڪا سا جَتَنِ جِي.",Shah Abdul Latif Bhitai
"نه ڪو ليکوئِي ٿِيو، نه ڪو تَتو ڏينهُن،
تِهان اوري نينھُن، ڇِنو آتَڻَ وارِيٖن.",Shah Abdul Latif Bhitai
"جان جِئييٖن تان جَلُ، ڪانهي جاءِ جَلَڻَ ري،
تَتِيءَ ٿَڌِيءَ هَلُ، ڪانهي ويلَ وِهَڻَ جي.",Shah Abdul Latif Bhitai
"تَتِيءَ ٿَڌِيءَ ڪاهه، ڪانهي ويلَ وِهَڻَ جِي،
مَتان ٿِئـٖي اُونداهِه، پيرُ نه لَهين پرينءَ جو.",Shah Abdul Latif Bhitai
"ڪو گهمَندي گهورُ، آيُمِ ٻاروچَنِ جو،
ڇَڏيندِيَسِ ڀَنپورَ، هِنيُون هِتِ نه وِندُريٖ.",Shah Abdul Latif Bhitai
"ڀَنڀورَ جَنِ سُکَنِ، مُون کـٖي ساٿان کارِيو،
هاڻي ساڻ ڏُکَنِ، تان ڪِين ڏُونگَرَ ڏورِيان.",Shah Abdul Latif Bhitai
"ڀينَر! ڀَنڀوران، ڀَڄو تان اُبَهو،
اَڳـٖي اِنَ ماڳان، سَرَتِيَنِ سُورَ پِرائِيا.",Shah Abdul Latif Bhitai
"ڀينَرُ! هِنَ ڀَنڀورَ ۾، دوزَخَ جو دُونهون،
سَوارو سُونهون، پُڇِي پُورِجِ، سَسُئِي.",Shah Abdul Latif Bhitai
"ڀَنڀوران اُجاڙُ، سَرَتِيُون! سَکَرُ ڀانئِيان،
مُون سين تنهن پَهاڙُ، ڏُکان هَڏِ نه ڏورِيو.",Shah Abdul Latif Bhitai
"اُجاڙان ڀَنڀَورُ، سَرَتِيُون! سَکَرُ ڀانئِيان،
آرِياڻيءَ اَتور، ڏِٺُم جِتِ اَکِيَنِ سين.",Shah Abdul Latif Bhitai
"لَڳِي لاڳاپـٖي، ڀورِي مُنڌَ، ڀَنڀورَ جي،
پِرِين وِڃايو تي، ڏُکِي ڏوري ڏُونگَرين.",Shah Abdul Latif Bhitai
"جَنِين ديکِيو دِل سين، پُٺِيءَ سي پييُون،
تهَ پُڻ ٿـٖي وييٖيُون، جي پُنهُونءَ پاڻُ لڪائيو.",Shah Abdul Latif Bhitai
"لَڄايا مُونهان، ساجُهرِ تي سيڻَ وِيا،
پيٖيَنِ ڀَنڀوران، سُڌِ منهنجي ذَاتِ جِي.",Shah Abdul Latif Bhitai
"هُيَسِ جي آئُون، ٻانهِي ٻاروچَنِ جِي،
هوند نه ڇَڏِيائون، ڏُکِيءَ کي ڏُکَنِ ۾.",Shah Abdul Latif Bhitai
"آئُون جي هُيسِ هَڏُ، اَدِيُون! آرِيچَنِ جو،
ساٿَ لَڏِينديٖ سَڏُ، مانَ ڪوهِيارا ڪَرِينِ مُون.",Shah Abdul Latif Bhitai
"اوٺِيَنِ اُمارو، مُون جَهلِينديٖ نه رَهيا،
ساٿِيَنِ سَوارو، ڪِيو ڪيچُ اَکِينِ ۾.",Shah Abdul Latif Bhitai
"ساٿِي توءِ هَلَنِ، پَٿَرِ جي وارَ ڪَريان،
جيڪُسِ ٻاروچَنِ، ڪو ڏٺو عَيبُ اکين سين.",Shah Abdul Latif Bhitai
"ساٿِيَنِ سَئِين نَه جاڳِينءَ، پوءِ ڪُـڄاڙِئا روءِ؟
اِيءَ پَرِ ڪُپَرِ هوءِ، جو هو سانگِي، تُون سُمَهين.",Shah Abdul Latif Bhitai
"ساٿِي نَه پَسان سي، هُئمِ هِينئيٖن ٿُوڻِيُون،
هاڻي ڪَنِين جي، وَڃِيو اَڱڻِ اُڀِيان؟",Shah Abdul Latif Bhitai
"آن ڪي ساٿِي ڏِٺَ، جي مُون ويڙهِه وِڃائِيا،
رُوئان رَتُ مَڃُٺَ، هاڻي تَنِ پِرِيَنِ کي.",Shah Abdul Latif Bhitai
"ڪَهان، تان ڪيچان پَري، وِيهان، تان وَٽِ مُون،
ڀُلِي ڏورِيَمِ ڀُون، عَبَثُ آرِيءَ ڄامَ کي.",Shah Abdul Latif Bhitai
"ڪَهان، تان ڪيچان پَري، سُمَهان، تان سِرَ هيٺِ،
ٻاروچي سين ڏيٺِ، جيڏِيُون! جيهِيءَ پَرِ ٿِي.",Shah Abdul Latif Bhitai
"وَڏِي وَسَ هُئا، ٻاروچا ڀَنڀورَ ۾،
وَڃِي ڏُورِ پِيا، سانگينِ پُٺِيءَ سُپِرِينِ.",Shah Abdul Latif Bhitai
"ڏنِي سِڪَ سَسُئِيءَ کي، ٻيلِياڻِي ٻَروچَ،
لوڪَ وِچان ئِي لوچَ، نيئِي پَهُچائـٖي پُنهُونءَ کي.",Shah Abdul Latif Bhitai
"جيڪِي فِراقان، سو وصالان نه ٿِئـٖي،
اَچي اوطاقان، مون کي پِرِيَنِ پَري ڪِيو.",Shah Abdul Latif Bhitai
"ڦِرِي آءُ، فِراقَ! مون کي وِصالان وِچُ پِيو،
جـٖي ٿـٖي چِڪِيُمِ چاڪَ، سي پرينءَ گَڏِجِي پُورِيا.",Shah Abdul Latif Bhitai
"ڏيکاريسِ ڏُکَنِ، گوندرَ، گسُ پِرِيَنِ جو،
سونهائـٖي سُورَنِ، ڪِي هيڪاندِي هوتَ سين.",Shah Abdul Latif Bhitai
"ڪَنِين ڪَنِين ماڙُهوئين، گوندرُ وَڏِي وَٿُ،
ٻَڌِي گوڏِ گَرٿُ، ساٽو ڪِجي سُورَ جو.",Shah Abdul Latif Bhitai
"سؤ سُکَنِ ساٽـٖي ڏِيان، سِرُ پُڻِ ڏِيان سَٽِ،
جي مُون مِڙيٖ مَٽِ، ته وِرهُه وِهايان هيٖڪَڙو.",Shah Abdul Latif Bhitai
"سَؤ سُکَنِ ڏيئِي، وِرِهُه وِهايُم هيڪَڙو،
مُون کي تنهن نيٖئِي، پيرُ ڏيکارِيو پرينءَ جو.",Shah Abdul Latif Bhitai
"سُورَ مَ ڏي ڌُوڻ، آئُون آهيان اَڳِهِين ڪاهِرِي،
جا پَرِ پاڻِيءَ لُوڻَ، سا پَرِ منهنجـٖي ڄِندَڙيٖ.",Shah Abdul Latif Bhitai
"سُورَ! مَ وڃيجاهُه، سَڄَڻَ جِيئن سانگِ وِيا،
پرينءَ پُڄاڻاءُ، آئُون اوهان سيٖن اورِيان.",Shah Abdul Latif Bhitai
"سُورَنِ سانگهارو، ڪَڏِهن تان ڪونَه ڪِيو،
آيَلِ! اوڀارو، ٻاڙوڌو ٻوڙَ وَهي.",Shah Abdul Latif Bhitai
"سانگهارو سُورَنِ، ڪڏِهن تان ڪونَه ڏِنو،
ٻائِڙَ ٻوڙَ وَهَنِ، ڪالُهوڻِئا اَڄُ گَهڻا.",Shah Abdul Latif Bhitai
"سُورَنِ لَڌو سَجُهه، پاڻهـٖي پيهِي آئِيا،
ڪنهن کي ڏيان مَنجُهه، مَرُ تان چِڻِڪَنِ چِتَ ۾.",Shah Abdul Latif Bhitai
"ڏُکُ لَڳو، ڏُونگَرَ ٻَرِيو، ڀينَرُ! کاڻِي ڀُون،
مَنان لاٿو مُون، سندو جِيئَڻَ آسَرو.",Shah Abdul Latif Bhitai
"ڏُکويُون ڏيهان، جيڪُس لَڏي وِيئيُون،
هاڻي ڪَن مُلا، پُڇان پِرِيَنِ خَبَرُون.",Shah Abdul Latif Bhitai
"ڏُکِيُون جان نَه مِڙَنِ، تان تان ڀَنَڻُ نه ٿئـٖي،
ٻِيُون هونهِين هَٿَ هَڻَنِ، رُوندِيُون رُوئَڻَ وارِيُون.",Shah Abdul Latif Bhitai
"نَه ڪي رُوئَڻَ وارِيُون، نه ڪـٖي اوسارِينِ،
مُنهِين کي مارِينِ، مُنهِين سَندا ڏُکَڙا.",Shah Abdul Latif Bhitai
"سُورَ وراهيان، سَرَتِيُون! جي وراهيا وَڃَن،
ٻِيُون ڪوههُ ٻُجَهنِ، جَنِ سَندا، تَنِ سامُهان.",Shah Abdul Latif Bhitai
"مُٺِ مُٺِ سُورَنِ سَڀَڪِهِين، مُون وَٽِ وَٿاڻانِ،
ڀَرِيُون ڪِيو ڀُڻانِ، وِيا وِهائو نِڪري.",Shah Abdul Latif Bhitai
